"No.","Time","Source","Destination","Protocol","Length","Info"
"1123","166.049045","192.168.50.134","192.168.50.255","NBNS","110","Registration NB LAPTOP-FRED<00>"
"1124","166.049045","192.168.50.134","192.168.50.255","NBNS","110","Registration NB LAPTOP-FRED<20>"
"1125","166.317964","192.168.50.134","239.255.255.250","UDP","666","60670  >  3702 Len=624"
"1126","166.379761","fe80::fcc2:92ca:2888:8020","ff02::1:2","DHCPv6","153","Solicit XID: 0x4038b1 CID: 0001000128a5f211088fc30ab66b "
"1127","166.411576","fe80::fcc2:92ca:2888:8020","ff02::2","ICMPv6","70","Router Solicitation from a8:64:f1:47:29:99"
"1128","166.411576","192.168.50.134","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"1129","166.551527","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","SSDP","514","HTTP/1.1 200 OK "
"1130","166.806054","192.168.50.134","192.168.50.255","NBNS","110","Registration NB LAPTOP-FRED<20>"
"1131","166.806594","192.168.50.134","192.168.50.255","NBNS","110","Registration NB LAPTOP-FRED<00>"
"1132","166.806594","192.168.50.134","192.168.50.255","NBNS","110","Registration NB WORKGROUP<00>"
"1133","166.867926","fe80::fcc2:92ca:2888:8020","ff02::c","SSDP","157","M-SEARCH * HTTP/1.1 "
"1134","166.867926","192.168.50.134","239.255.255.250","SSDP","143","M-SEARCH * HTTP/1.1 "
"1135","166.899782","fe80::fcc2:92ca:2888:8020","ff02::c","SSDP","189","M-SEARCH * HTTP/1.1 "
"1136","166.900002","192.168.50.134","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"1137","166.931827","fe80::fcc2:92ca:2888:8020","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"1138","166.932043","192.168.50.134","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"1139","166.962264","fe80::fcc2:92ca:2888:8020","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"1140","166.962264","192.168.50.134","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"1141","166.962698","192.168.50.134","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1142","166.962758","fe80::fcc2:92ca:2888:8020","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1143","166.963385","192.168.50.134","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1144","166.963401","fe80::fcc2:92ca:2888:8020","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1145","166.973993","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"1146","166.988946","192.168.50.168","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
"1147","166.993703","192.168.50.134","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"1148","167.151175","fe80::fcc2:92ca:2888:8020","ff02::c","SSDP","157","M-SEARCH * HTTP/1.1 "
"1149","167.151175","192.168.50.134","239.255.255.250","SSDP","143","M-SEARCH * HTTP/1.1 "
"1150","167.255335","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","SSDP","514","HTTP/1.1 200 OK "
"1151","167.308490","fe80::fcc2:92ca:2888:8020","ff02::c","UDP","686","60671  >  3702 Len=624"
"1152","167.408682","192.168.50.134","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"1153","167.563552","192.168.50.134","192.168.50.255","NBNS","110","Registration NB WORKGROUP<00>"
"1154","167.564235","192.168.50.134","192.168.50.255","NBNS","110","Registration NB LAPTOP-FRED<00>"
"1155","167.564295","192.168.50.134","192.168.50.255","NBNS","110","Registration NB LAPTOP-FRED<20>"
"1156","167.599064","192.168.50.168","192.168.50.134","SSDP","481","HTTP/1.1 200 OK "
"1157","167.630277","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","SSDP","514","HTTP/1.1 200 OK "
"1158","167.860907","192.168.50.134","224.0.0.251","MDNS","501","Standard query response 0x0000 TXT, cache flush PTR _nvstream_dbd._tcp.local PTR 3.27.0.120-LAPTOP-FRED.7275a78a-c424-4494-8e1d-0cbd1977190f._nvstream_dbd._tcp.local SRV, cache flush 0 0 47989 LAPTOP-FRED.local PTR, cache flush LAPTOP-FRED.local PTR, cache flush LAPTOP-FRED.local A, cache flush 192.168.50.134 AAAA, cache flush fe80::fcc2:92ca:2888:8020 NSEC, cache flush 3.27.0.120-LAPTOP-FRED.7275a78a-c424-4494-8e1d-0cbd1977190f._nvstream_dbd._tcp.local NSEC, cache flush 134.50.168.192.in-addr.arpa NSEC, cache flush 0.2.0.8.8.8.8.2.A.C.2.9.2.C.C.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush LAPTOP-FRED.local OPT"
"1159","167.984198","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"1160","168.325121","192.168.50.134","192.168.50.255","NBNS","110","Registration NB LAPTOP-FRED<20>"
"1161","168.325729","192.168.50.134","192.168.50.255","NBNS","110","Registration NB LAPTOP-FRED<00>"
"1162","168.325729","192.168.50.134","192.168.50.255","NBNS","110","Registration NB WORKGROUP<00>"
"1163","168.427172","192.168.50.168","192.168.50.134","SSDP","490","HTTP/1.1 200 OK "
"1164","168.969356","192.168.50.134","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1165","168.970026","fe80::fcc2:92ca:2888:8020","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1166","168.970679","192.168.50.134","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1167","168.971013","fe80::fcc2:92ca:2888:8020","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1168","168.989603","192.168.50.168","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"1169","168.994101","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"1170","169.020928","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","SSDP","523","HTTP/1.1 200 OK "
"1171","169.067821","192.168.50.168","192.168.50.134","SSDP","481","HTTP/1.1 200 OK "
"1172","170.001032","fe80::fcc2:92ca:2888:8020","ff02::c","SSDP","157","M-SEARCH * HTTP/1.1 "
"1173","170.001032","192.168.50.134","239.255.255.250","SSDP","143","M-SEARCH * HTTP/1.1 "
"1174","170.003902","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"1175","170.029684","fe80::fcc2:92ca:2888:8020","ff02::c","SSDP","189","M-SEARCH * HTTP/1.1 "
"1176","170.030349","192.168.50.134","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"1177","170.060436","fe80::fcc2:92ca:2888:8020","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"1178","170.060680","192.168.50.134","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"1179","170.091262","fe80::fcc2:92ca:2888:8020","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"1180","170.091483","192.168.50.134","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"1181","170.123248","192.168.50.134","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"1182","170.423776","192.168.50.134","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"1183","170.474678","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","SSDP","523","HTTP/1.1 200 OK "
"1184","171.014178","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"1185","171.106954","fe80::fcc2:92ca:2888:8020","ff02::c","UDP","718","60671  >  3702 Len=656"
"1186","171.107846","192.168.50.134","239.255.255.250","UDP","698","60670  >  3702 Len=656"
"1187","171.178516","192.168.50.168","192.168.50.134","SSDP","481","HTTP/1.1 200 OK "
"1188","171.325187","192.168.50.134","239.255.255.250","UDP","698","60670  >  3702 Len=656"
"1189","171.341341","fe80::fcc2:92ca:2888:8020","ff02::c","UDP","718","60671  >  3702 Len=656"
"1190","171.350412","192.168.50.168","192.168.50.134","SSDP","490","HTTP/1.1 200 OK "
"1191","171.755461","192.168.50.134","239.255.255.250","UDP","698","60670  >  3702 Len=656"
"1192","171.785816","fe80::fcc2:92ca:2888:8020","ff02::c","UDP","718","60671  >  3702 Len=656"
"1193","171.786811","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","86","38099  >  2869 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"1194","171.786954","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","86","2869  >  38099 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1195","171.791869","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38099  >  2869 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"1196","171.791869","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","326","GET /upnphost/udhisapi.dll?content=uuid:310f9b41-9d5c-4450-b3db-00973d8cc482 HTTP/1.1 "
"1197","171.794200","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","277","2869  >  38099 [PSH, ACK] Seq=1 Ack=253 Win=263168 Len=203 [TCP segment of a reassembled PDU]"
"1198","171.794225","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38099 [ACK] Seq=204 Ack=253 Win=263168 Len=1440 [TCP segment of a reassembled PDU]"
"1199","171.794225","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38099 [ACK] Seq=1644 Ack=253 Win=263168 Len=1440 [TCP segment of a reassembled PDU]"
"1200","171.794225","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP/XML","1474","HTTP/1.1 200 OK "
"1201","171.798231","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38099  >  2869 [ACK] Seq=253 Ack=4484 Win=132352 Len=0"
"1202","171.799571","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","345","GET /upnphost/udhisapi.dll?content=uuid:310f9b41-9d5c-4450-b3db-00973d8cc482 HTTP/1.1 "
"1203","171.801830","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","296","2869  >  38099 [PSH, ACK] Seq=4484 Ack=524 Win=262912 Len=222 [TCP segment of a reassembled PDU]"
"1204","171.801860","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38099 [ACK] Seq=4706 Ack=524 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1205","171.801860","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38099 [ACK] Seq=6146 Ack=524 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1206","171.801860","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP/XML","1474","HTTP/1.1 200 OK "
"1207","171.805807","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38099  >  2869 [ACK] Seq=524 Ack=8987 Win=132352 Len=0"
"1208","171.805807","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38099  >  2869 [FIN, ACK] Seq=524 Ack=8987 Win=132352 Len=0"
"1209","171.805866","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","74","2869  >  38099 [ACK] Seq=8987 Ack=525 Win=262912 Len=0"
"1210","171.814089","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","86","38100  >  2869 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"1211","171.814228","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","86","2869  >  38100 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1212","171.818341","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38100  >  2869 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"1213","171.818341","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","280","GET /upnphost/udhisapi.dll?content=uuid:21d1b136-cc87-4cbf-a892-ae51df64c771 HTTP/1.1 "
"1214","171.820770","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","262","2869  >  38100 [PSH, ACK] Seq=1 Ack=207 Win=263168 Len=188 [TCP segment of a reassembled PDU]"
"1215","171.820801","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=189 Ack=207 Win=263168 Len=1440 [TCP segment of a reassembled PDU]"
"1216","171.820801","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=1629 Ack=207 Win=263168 Len=1440 [TCP segment of a reassembled PDU]"
"1217","171.820801","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=3069 Ack=207 Win=263168 Len=1440 [TCP segment of a reassembled PDU]"
"1218","171.820801","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP","497","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1219","171.824718","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38100  >  2869 [ACK] Seq=207 Ack=4932 Win=132352 Len=0"
"1220","171.826557","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","280","GET /upnphost/udhisapi.dll?content=uuid:86e00e1f-7dd9-4015-9782-4dbcda6f8b39 HTTP/1.1 "
"1221","171.828849","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","262","2869  >  38100 [PSH, ACK] Seq=4932 Ack=413 Win=262912 Len=188 [TCP segment of a reassembled PDU]"
"1222","171.828885","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=5120 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1223","171.828885","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=6560 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1224","171.828885","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=8000 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1225","171.828885","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=9440 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1226","171.828885","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=10880 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1227","171.828885","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=12320 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1228","171.828885","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=13760 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1229","171.828885","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=15200 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1230","171.828885","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=16640 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1231","171.828885","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=18080 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1232","171.828885","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=19520 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1233","171.828885","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP","271","HTTP/1.1 200 OK  (PNG)"
"1234","171.833605","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38100  >  2869 [ACK] Seq=413 Ack=21157 Win=132352 Len=0"
"1235","171.835280","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","280","GET /upnphost/udhisapi.dll?content=uuid:627acdc8-ceed-4d31-a82a-c4d43b881ab7 HTTP/1.1 "
"1236","171.837710","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","262","2869  >  38100 [PSH, ACK] Seq=21157 Ack=619 Win=262656 Len=188 [TCP segment of a reassembled PDU]"
"1237","171.837740","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=21345 Ack=619 Win=262656 Len=1440 [TCP segment of a reassembled PDU]"
"1238","171.837740","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP","954","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1239","171.841787","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38100  >  2869 [ACK] Seq=619 Ack=23665 Win=132352 Len=0"
"1240","171.843751","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","280","GET /upnphost/udhisapi.dll?content=uuid:a00935c7-a422-4d57-b1dc-4c8160f89ded HTTP/1.1 "
"1241","171.846084","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","261","2869  >  38100 [PSH, ACK] Seq=23665 Ack=825 Win=262656 Len=187 [TCP segment of a reassembled PDU]"
"1242","171.846112","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=23852 Ack=825 Win=262656 Len=1440 [TCP segment of a reassembled PDU]"
"1243","171.846112","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=25292 Ack=825 Win=262656 Len=1440 [TCP segment of a reassembled PDU]"
"1244","171.846112","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=26732 Ack=825 Win=262656 Len=1440 [TCP segment of a reassembled PDU]"
"1245","171.846112","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP","776","HTTP/1.1 200 OK  (PNG)"
"1246","171.850963","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38100  >  2869 [ACK] Seq=825 Ack=28874 Win=132352 Len=0"
"1247","171.852979","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","280","GET /upnphost/udhisapi.dll?content=uuid:357b3e01-a385-469e-b447-10b9565b1001 HTTP/1.1 "
"1248","171.855310","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","261","2869  >  38100 [PSH, ACK] Seq=28874 Ack=1031 Win=262400 Len=187 [TCP segment of a reassembled PDU]"
"1249","171.855342","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=29061 Ack=1031 Win=262400 Len=1440 [TCP segment of a reassembled PDU]"
"1250","171.855342","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=30501 Ack=1031 Win=262400 Len=1440 [TCP segment of a reassembled PDU]"
"1251","171.855342","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=31941 Ack=1031 Win=262400 Len=1440 [TCP segment of a reassembled PDU]"
"1252","171.855342","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=33381 Ack=1031 Win=262400 Len=1440 [TCP segment of a reassembled PDU]"
"1253","171.855342","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=34821 Ack=1031 Win=262400 Len=1440 [TCP segment of a reassembled PDU]"
"1254","171.855342","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=36261 Ack=1031 Win=262400 Len=1440 [TCP segment of a reassembled PDU]"
"1255","171.855342","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP","706","HTTP/1.1 200 OK  (image/bmp)"
"1256","171.860033","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38100  >  2869 [ACK] Seq=1031 Ack=38333 Win=132352 Len=0"
"1257","171.862091","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","280","GET /upnphost/udhisapi.dll?content=uuid:b1695a5a-e3db-47f5-999e-ef42ff66fc98 HTTP/1.1 "
"1258","171.863666","192.168.50.134","224.0.0.251","MDNS","501","Standard query response 0x0000 TXT, cache flush PTR _nvstream_dbd._tcp.local PTR 3.27.0.120-LAPTOP-FRED.7275a78a-c424-4494-8e1d-0cbd1977190f._nvstream_dbd._tcp.local SRV, cache flush 0 0 47989 LAPTOP-FRED.local PTR, cache flush LAPTOP-FRED.local PTR, cache flush LAPTOP-FRED.local A, cache flush 192.168.50.134 AAAA, cache flush fe80::fcc2:92ca:2888:8020 NSEC, cache flush 3.27.0.120-LAPTOP-FRED.7275a78a-c424-4494-8e1d-0cbd1977190f._nvstream_dbd._tcp.local NSEC, cache flush 134.50.168.192.in-addr.arpa NSEC, cache flush 0.2.0.8.8.8.8.2.A.C.2.9.2.C.C.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush LAPTOP-FRED.local OPT"
"1259","171.864799","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","262","2869  >  38100 [PSH, ACK] Seq=38333 Ack=1237 Win=262144 Len=188 [TCP segment of a reassembled PDU]"
"1260","171.864823","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=38521 Ack=1237 Win=262144 Len=1440 [TCP segment of a reassembled PDU]"
"1261","171.864823","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP","493","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1262","171.869353","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38100  >  2869 [ACK] Seq=1237 Ack=40380 Win=132352 Len=0"
"1263","171.870971","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","280","GET /upnphost/udhisapi.dll?content=uuid:14410042-ffd1-4cb9-bf2a-760f6ea91d2c HTTP/1.1 "
"1264","171.873353","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","261","2869  >  38100 [PSH, ACK] Seq=40380 Ack=1443 Win=263424 Len=187 [TCP segment of a reassembled PDU]"
"1265","171.873379","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=40567 Ack=1443 Win=263424 Len=1440 [TCP segment of a reassembled PDU]"
"1266","171.873379","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=42007 Ack=1443 Win=263424 Len=1440 [TCP segment of a reassembled PDU]"
"1267","171.873379","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP","1346","HTTP/1.1 200 OK  (image/bmp)"
"1268","171.877412","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38100  >  2869 [ACK] Seq=1443 Ack=44719 Win=132352 Len=0"
"1269","171.883094","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","409","GET /upnphost/udhisapi.dll?content=uuid:13b2c155-dd71-46eb-b6d9-029b4ba8783a HTTP/1.1 "
"1270","171.885441","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","296","2869  >  38100 [PSH, ACK] Seq=44719 Ack=1778 Win=263168 Len=222 [TCP segment of a reassembled PDU]"
"1271","171.885470","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38100 [ACK] Seq=44941 Ack=1778 Win=263168 Len=1440 [TCP segment of a reassembled PDU]"
"1272","171.885470","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP/XML","1208","HTTP/1.1 200 OK "
"1273","171.889490","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38100  >  2869 [ACK] Seq=1778 Ack=47516 Win=132352 Len=0"
"1274","171.889738","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38100  >  2869 [FIN, ACK] Seq=1778 Ack=47516 Win=132352 Len=0"
"1275","171.889775","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","74","2869  >  38100 [ACK] Seq=47516 Ack=1779 Win=263168 Len=0"
"1276","171.891630","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","86","38101  >  2869 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"1277","171.891777","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","86","2869  >  38101 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1278","171.893912","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38101  >  2869 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"1279","171.894618","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","577","38101  >  2869 [PSH, ACK] Seq=1 Ack=1 Win=132352 Len=503 [TCP segment of a reassembled PDU]"
"1280","171.894618","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP/XML","477","POST /upnphost/udhisapi.dll?control=uuid:310f9b41-9d5c-4450-b3db-00973d8cc482+urn:microsoft.com:serviceId:X_MS_MediaReceiverRegistrar HTTP/1.1 "
"1281","171.894672","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","74","2869  >  38101 [ACK] Seq=1 Ack=907 Win=262400 Len=0"
